lat,lon,amenity,name
49.2209307,-122.6001604,fast_food,Panago Pizza
49.2191699,-122.6587425,fast_food,Burger King
49.2185304,-122.6541708,fast_food,Carl's Jr.
49.2183839,-122.6534671,fast_food,Dairy Queen
49.2172304,-122.606536,fast_food,KFC
49.2171362,-122.6064892,fast_food,Taco Bell
49.2163595,-122.6049356,fast_food,Triple O's
49.2199383,-122.6019137,fast_food,Subway
49.2208584,-122.5876685,fast_food,Brownies Chicken & Seafood
49.2205909,-122.5575978,fast_food,Subway
49.1039632,-122.6505489,fast_food,Hot Spot Pizza
49.1050087,-122.6598889,fast_food,Dairy Queen
49.1051536,-122.6594585,fast_food,Robin's Donuts
49.1809803,-123.1348283,fast_food,Lai Leung
49.1262429,-123.1844405,fast_food,Ichiro Japanese Restaurant
49.1945973,-122.8457067,fast_food,KFC
49.1942617,-122.8447996,fast_food,Church's Chicken
49.2094689,-123.1164992,fast_food,Subway
49.2228133,-122.9835929,fast_food,Little Caesars
49.2280822,-122.9978351,fast_food,Subway
49.2769818,-122.8550108,fast_food,A&W
49.125729,-123.0926925,fast_food,Que Pasa
49.1343893,-122.839424,fast_food,Canadian 2 for 1 Pizza
49.1238444,-123.1842621,fast_food,The Village Burgery
49.2484965,-123.0899419,fast_food,Subway
49.2133637,-122.9197114,fast_food,Papa John's
49.2889429,-123.1390161,fast_food,Burger King
49.2060719,-123.125509,fast_food,McDonald's
49.1589744,-122.7809639,fast_food,D-Plus Pizza
49.2510662,-123.0786825,fast_food,Domino's
49.1624616,-122.7905606,fast_food,Subway
49.2896666,-122.7853435,fast_food,
49.0478696,-122.3431735,fast_food,Classic Pizza
49.04831,-122.3418519,fast_food,Great Pizza 2 for 1
49.0489231,-122.3807319,fast_food,Giddy Up Pizza -n- Curry
49.2473653,-122.89185,fast_food,
49.0954257,-122.8980932,fast_food,
49.231433,-123.0316383,fast_food,Panago Pizza
49.2789073,-123.1221767,fast_food,Uncle Fatih's Pizza
49.280548,-123.1213662,fast_food,McDonald's
49.28109,-123.1190968,fast_food,Five Guys
49.2616851,-123.0700316,fast_food,Subway
49.2831516,-123.1154178,fast_food,A&W
49.2792876,-123.1226649,fast_food,Hungry Guys
49.2725937,-123.1484867,fast_food,Flying Wedge Pizza
49.2725847,-123.1487051,fast_food,Planet Veg
49.2725886,-123.1483117,fast_food,Vera's Burger Shack
49.2725828,-123.1485578,fast_food,Al Basha
49.2727038,-123.1472939,fast_food,Siegel's Bagels
49.2837791,-122.8096883,fast_food,Sultan's Delicious Donair
49.2781282,-122.8112429,fast_food,Burger King
49.2782009,-122.8115542,fast_food,Subway
49.2723148,-123.1551667,fast_food,Nimby Burger
49.2352507,-123.1557393,fast_food,Subway
49.263878,-123.205001,fast_food,Subway
49.2546026,-123.0227873,fast_food,Mr. Pan Pizza
49.2676308,-123.0035092,fast_food,Subway
49.2630462,-123.1159688,fast_food,Chipotle
49.2676145,-123.0035285,fast_food,Subway
49.2608512,-123.1161648,fast_food,A&W
49.1124073,-122.7307639,fast_food,Foodies
49.168659,-122.5811854,fast_food,
49.2806424,-123.1312774,fast_food,Fit Camp Foods
49.2393218,-122.9635447,fast_food,Subway
49.0905017,-123.0803528,fast_food,Freshslice Pizza
49.0340836,-122.8009456,fast_food,Fatburger
49.0396209,-122.8015846,fast_food,Dairy Queen
49.0450983,-122.8008017,fast_food,Pizza Pizza
49.048996,-122.7967134,fast_food,Newton Pizza
49.0452753,-122.7772226,fast_food,Fatburger
49.0431711,-122.7802231,fast_food,Subway
49.0430859,-122.7797305,fast_food,Papa John's
49.1374505,-122.8907988,fast_food,Subway
49.2807616,-123.1248877,fast_food,Sushi Maki
49.3011514,-122.9561982,fast_food,Wally's Burger
49.048462,-122.3389052,fast_food,Burger King Drive-Through
49.0308389,-122.2927275,fast_food,Sushi Box
49.205019,-122.9098717,fast_food,Royal Hut Pizza
49.2639753,-123.1713499,fast_food,Quiznos
49.2639335,-123.1678232,fast_food,Uncle Faith's Pizza
49.2632325,-123.1364612,fast_food,Bella Pizza
49.2632444,-123.1255405,fast_food,Subway
49.2628323,-123.1032243,fast_food,Subway
49.2625523,-123.0693702,fast_food,A&W
49.2628756,-123.0695249,fast_food,Booster Juice
49.2627967,-123.0693624,fast_food,Megabite Pizza
49.238319,-123.0323183,fast_food,Super Great Pizza
49.2266714,-123.0905213,fast_food,Freshslice Pizza
49.1767688,-122.6735666,fast_food,A&W
49.2110929,-123.1407058,fast_food,Subway
49.2807931,-123.1191954,fast_food,Red Burrito
49.2833711,-123.1145504,fast_food,Peqish
49.2845542,-123.1133241,fast_food,Kita no Donburi
49.2834954,-123.1149019,fast_food,Pizza Vancouver
49.282623,-123.109344,fast_food,Meat & Bread
49.2827131,-123.1093153,fast_food,Fresh Bowl
49.2789629,-122.9155195,fast_food,Smoke's Poutinerie
49.0365027,-122.2908016,fast_food,Mary Brown's Famous Chicken & Taters!
49.0365043,-122.2907179,fast_food,freshii
49.2805051,-122.9777976,fast_food,Zeta Cafe
49.2812021,-122.9998854,fast_food,A&W
49.2813429,-123.0229786,fast_food,Hiro Sushi
49.133034,-123.0934313,fast_food,The Chopped Leaf
49.1486894,-123.1817215,fast_food,Freshii
49.1971817,-123.1755871,fast_food,Bahn Shop
49.1838653,-123.0929638,fast_food,Domino's
49.1829116,-123.0921256,fast_food,Panago Pizza
49.1838703,-123.0933981,fast_food,Subway
49.1958534,-123.1769814,fast_food,Freshii
49.195937,-123.1770558,fast_food,Pajo’s
49.1551644,-123.1238125,fast_food,Subway
49.1544601,-123.1247497,fast_food,Little Caesars
49.2896711,-123.1384396,fast_food,Yeh!
49.2896102,-123.1385336,fast_food,A&W
49.289715,-123.1383784,fast_food,Peaked Pies
49.2897561,-123.1383258,fast_food,Panago
49.1774976,-123.1201449,fast_food,McDonald's
49.1038027,-122.7250223,fast_food,McDonald's
49.1037705,-122.7286433,fast_food,A&W
49.1191003,-122.7315965,fast_food,Subway
49.1919709,-122.8241091,fast_food,A&D BBQ
49.2782532,-123.1218162,fast_food,24 Train Express Noodle House
49.2820553,-123.1335652,fast_food,La Belle Patate
49.279559,-123.1078428,fast_food,Sushi Den
49.2819445,-123.1076316,fast_food,Noodle Box
49.2816397,-123.1075252,fast_food,Tacomio
49.2838332,-123.113312,fast_food,Kyzock - House of Sushi Bowl
49.2839646,-123.1135104,fast_food,Me Crêpes
49.2840103,-123.1135799,fast_food,2001 Flavors
49.2836356,-123.1130258,fast_food,Koala Kebabs
49.2837054,-123.1131194,fast_food,Cham Mani
49.2837386,-123.1131665,fast_food,Sushi Spin Roll
49.2838178,-123.1132808,fast_food,Fresh Slice
49.0543514,-122.3585561,fast_food,Tops Pizza
49.0545294,-122.3589787,fast_food,Punjab Sweet House
49.1867038,-123.1241844,fast_food,Prata-Man Singapore Cuisine
49.1546847,-123.1257846,fast_food,Kiriri Japanese Sushi
49.1192623,-122.6708998,fast_food,Gateway Pizza
49.1996433,-122.8114213,fast_food,Panago
49.1989948,-122.8102573,fast_food,Scott's Landing Fish & Chips
49.1982423,-122.811976,fast_food,Donair Affair
49.1990405,-122.8160892,fast_food,Greek Island Pizza
49.1353879,-123.0647334,fast_food,Subway
49.1763937,-122.8887016,fast_food,Domino's Pizza
49.1763072,-122.8886974,fast_food,Subway
49.1685645,-122.8009642,fast_food,Dairy Queen
49.0504185,-122.2872244,fast_food,Saucy Momma's Pizzeria
49.2822367,-123.1092038,fast_food,Donair Dude
49.2766649,-123.1272005,fast_food,Subway
49.2823756,-123.1084859,fast_food,Subway
49.2813411,-123.1329394,fast_food,Yummy Pizza
49.2806117,-123.1318361,fast_food,Los Amigos Taqueria
49.2805693,-123.1317681,fast_food,Megabite Pizza
49.2813671,-123.1329957,fast_food,Donair Dude
49.287377,-123.1414211,fast_food,Boaguette Vietnamese Bistro
49.27789,-122.7952302,fast_food,KFC
49.2790389,-122.8285085,fast_food,Panago
49.2792178,-122.8288779,fast_food,Booster Juice
49.326995,-123.0724441,fast_food,Panago
49.1319712,-123.0926675,fast_food,Rosemary Rocksalt Bagelry
49.0610738,-122.3794809,fast_food,SuperBite Pizza
49.2493067,-122.8610589,fast_food,Austin Fish and Chips
49.1342658,-122.6905034,fast_food,D-Plus Pizza
49.303076,-123.1557257,fast_food,
49.0498247,-122.3233458,fast_food,Chopped Leaf
49.1167896,-122.6795827,fast_food,Little Caesars
49.1154625,-122.6795039,fast_food,Subway
49.1780908,-123.1222617,fast_food,Qoola
49.2775024,-123.2227417,fast_food,Spanish Banks West Concession
49.2684742,-123.1859648,fast_food,A&W
49.2598943,-122.757027,fast_food,Wendy's
49.2469453,-122.7499988,fast_food,Wendy's
49.1330239,-123.0963394,fast_food,Bubble Waffle Cafe
49.2785018,-123.1156293,fast_food,Subway
49.2785979,-123.1158033,fast_food,Russet Shack
49.0548679,-122.371284,fast_food,Barcelos Flame Grilled Chicken
49.1673671,-122.8007973,fast_food,KFC
49.1672409,-122.7995072,fast_food,Al & Jan's Fish & Chips
49.3131411,-123.0768211,fast_food,Subway
49.1046782,-122.7980848,fast_food,Quiznos
49.1923674,-122.8892801,fast_food,Triple O's
49.2668062,-123.0043359,fast_food,Fatburger
49.0412463,-122.2207816,fast_food,Booster Juice
49.0406919,-122.2201781,fast_food,Taco Del Mar
49.0406901,-122.2200785,fast_food,Subway
49.0406942,-122.2197402,fast_food,A&W
49.0412182,-122.2207062,fast_food,Donair Affair
49.2828897,-123.1230681,fast_food,Basil Box
49.2841391,-123.1142912,fast_food,Burger King
49.2955764,-123.1507467,fast_food,Second Beach Concession
49.3207939,-123.0955757,fast_food,Burger King
49.0343991,-122.3366937,fast_food,Tim Hortons
49.2713348,-122.7556241,fast_food,Dairy Queen
49.0493438,-122.297561,fast_food,Mama Michelle's Kitchen
49.2627114,-123.09985,fast_food,Poké Bar
49.136502899999996,-123.0259053,fast_food,Quiznos
49.0904611,-123.0788978,fast_food,Fatburger
49.2636427,-123.1005034,fast_food,Budgies Burritos
49.1892937,-122.8021118,fast_food,Fresh Slice
49.188908,-122.8024605,fast_food,Thai Express
49.2209188,-122.6623267,fast_food,Wendy's
49.2209888,-122.6621765,fast_food,Tim Hortons
49.280931,-123.1323047,fast_food,Pho Goodness
49.1333447,-122.322108,fast_food,Pizza 24
49.0461526,-122.3593584,fast_food,Subway
49.1292582,-122.3204815,fast_food,Wendy's
49.2692484,-123.1459879,fast_food,Pho Royal
49.268165,-123.1469026,fast_food,MacFalafel
49.2683578,-123.1595125,fast_food,McDonald's
49.1309188,-122.3195503,fast_food,Quiznos
49.1309522,-122.3193021,fast_food,Taco Del Mar
49.0385355,-122.270425,fast_food,KFC
49.2680301,-123.1545679,fast_food,Glory Juice
49.267943,-123.1492741,fast_food,Doner Kebab
49.267943,-123.1493262,fast_food,Sejuiced
49.3140173,-123.079082,fast_food,Domino's Pizza
49.0366022,-122.2921766,fast_food,McDonald's
49.0338931,-122.2943913,fast_food,Wendy's Drive-Thru
49.2621894,-123.0741944,fast_food,The Pizza King
49.1917282,-123.0840525,fast_food,Chicago Subs
49.1890975,-122.8019467,fast_food,Qoola Frozen Yogurt Bar
49.1891942,-122.8019805,fast_food,A&W
49.1892525,-122.8020476,fast_food,Curry Way
49.1893656,-122.8022609,fast_food,KFC
49.1888105,-122.8042707,fast_food,Carl's Jr.
49.1889257,-122.8021446,fast_food,Subway
49.1888927,-122.8023671,fast_food,OPA! of Greece
49.1888911,-122.8022722,fast_food,Edo
49.1889161,-122.8025338,fast_food,Bourbon Street Grill
49.1893314,-122.802172,fast_food,Kung Pao Wok
49.1893916,-122.8023522,fast_food,VINA
49.1893943,-122.8024804,fast_food,Dairy Queen/Orange Julius
49.189357,-122.8025882,fast_food,Easy Grill
49.1889433,-122.8026274,fast_food,New York Fries
49.0892837,-123.0800697,fast_food,Quiznos
49.0896812,-123.0804882,fast_food,Booster Juice
49.1247081,-123.1825375,fast_food,Win Win Chick-N
49.2811705,-123.1204114,fast_food,Burger King
49.2332549,-123.0347948,fast_food,Papa John's
49.0585166,-122.3794952,fast_food,Booster Juice
49.0586766,-122.3804894,fast_food,Subway
49.0586952,-122.3804395,fast_food,Papa Greek
49.2044232,-122.90607,fast_food,Subway
49.2781506,-122.9102568,fast_food,Uncle Fatih's
49.1772748,-122.7895305,fast_food,Perfect Pizza
49.2847649,-123.1210612,fast_food,McDonald's
49.2624776,-123.0702461,fast_food,Uncle Fatih's
49.2617463,-123.0696025,fast_food,McDonald's
49.2616597,-123.0696079,fast_food,Quiznos
49.2615906,-123.0696065,fast_food,Fresh Slice
49.2694887,-123.0694438,fast_food,Red Burrito
49.2673932,-123.0694555,fast_food,Fire Pizza
49.267464,-123.0694548,fast_food,4 Brothers' Pizza
49.335939,-123.0390148,fast_food,Papa John's
49.2488211,-122.8624127,fast_food,Subway
49.2241741,-122.9417202,fast_food,
49.2271464,-122.8418011,fast_food,Subway
49.230899,-123.0907977,fast_food,Dairy Queen
49.2252537,-123.0039474,fast_food,Pizza Garden
49.2696735,-123.1459612,fast_food,Subway
49.0385857,-122.2705368,fast_food,Fatburger Express
49.2418492,-122.7614665,fast_food,Subway
49.2568861,-123.121518,fast_food,Hachibei 八兵衛
49.277457,-123.1259686,fast_food,Grade 'A' Cafe
49.2774975,-123.1259158,fast_food,Mr. Greek
49.2778308,-123.1254331,fast_food,Donair Dude
49.278957,-123.1081511,fast_food,TAKO
49.2794353,-123.1069567,fast_food,Odo Sushi
49.1326073,-122.3396821,fast_food,Subway
49.1335522,-122.337772,fast_food,Pizza 64
49.234167,-122.8626459,fast_food,Fatburger
49.2824302,-122.8003918,fast_food,Church's Chicken
49.2640478,-123.1142162,fast_food,Uncle Fatihs Pizza
49.263801,-123.1145916,fast_food,Wendy's
49.2313362,-122.8930883,fast_food,Quiznos
49.2313075,-122.893213,fast_food,panago
49.1909939,-122.9498358,fast_food,Quiznos
49.2798348,-122.9661141,fast_food,Subway
49.2792808,-122.9172945,fast_food,Triple O White Spot
49.156596,-122.913408,fast_food,Apollo Pizza + Pasta
49.1557887,-122.9126704,fast_food,Subway
49.226217,-123.065504,fast_food,Subway
49.2625141,-123.1527767,fast_food,Subway
49.3066775,-123.0365159,fast_food,McDonald's
49.1339983,-122.3272174,fast_food,Lighthouse Fresh & Tasty
49.1338651,-122.3248304,fast_food,Panago
49.2182528,-122.6527159,fast_food,Subway
49.2860028,-123.1124564,fast_food,Chronic Tacos
49.2880327,-123.1236171,fast_food,A&W
49.2560819,-123.1153942,fast_food,Subway
49.2265992,-122.8930617,fast_food,Subway
49.197546,-123.178164,fast_food,Pizza Hut Express
49.197646,-123.178346,fast_food,Hanami
49.197773,-123.178357,fast_food,Famous Famiglia
49.197857,-123.178461,fast_food,Subway
49.197921,-123.178503,fast_food,A&W
49.1977105,-123.1745352,fast_food,Burger King
49.1897057,-122.8478633,fast_food,Uncle Fatih’s Pizza
49.1853073,-122.8004145,fast_food,Canadian 2 for 1 Pizza
49.2664195,-123.249893,fast_food,Pi R Squared
49.2669332,-123.2501267,fast_food,Honour Roll
49.214159,-122.9890244,fast_food,Subway
49.266267,-123.2473433,fast_food,Uncle Fatih's Pizza
49.2012077,-122.9132677,fast_food,A&W
49.1822909,-122.8443605,fast_food,A&W
49.1829337,-122.8443125,fast_food,Freshslice Pizza
49.2541445,-123.1012783,fast_food,Church's Chicken
49.1588797,-122.7817808,fast_food,Subway
49.1182418,-122.8461917,fast_food,McDonald's
49.0511989,-122.3235908,fast_food,A&W
49.160697,-122.667293,fast_food,Subway
49.1624742,-122.6564355,fast_food,A&W
49.2801341,-123.118169,fast_food,Falafel King
49.2794999,-123.1172314,fast_food,Hubbub
49.2802404,-123.1183332,fast_food,Curry Fusion
49.2801999,-123.1182707,fast_food,Japadog
49.2801622,-123.1182125,fast_food,Viet Sub
49.2798631,-123.1177806,fast_food,Chopped Leaf
49.1487386,-123.1358977,fast_food,Dairy Queen
49.3099424,-123.0822109,fast_food,Dex Burgerbar
49.2873965,-123.1143665,fast_food,McDonald's
49.2890568,-123.1146229,fast_food,Subway
49.3007699,-123.1313555,fast_food,
49.2842402,-123.1175601,fast_food,halal arabic food stand
49.2831011,-123.1171034,fast_food,Mr Shawarma
49.2852994,-123.1201643,fast_food,Mr Shawarma
49.2793561,-123.1234139,fast_food,Mean Poutine
49.2792751,-123.1233421,fast_food,Megabite
49.2585993,-123.044779,fast_food,Fresh Slice Pizza
49.257986700000004,-123.0449264,fast_food,Subway
49.2848635,-123.124863,fast_food,Jugo Juice
49.119491,-122.6652549,fast_food,Pita Pit
49.1547908,-123.1257818,fast_food,Round Table Pizza
49.0517339,-122.3153309,fast_food,California Tacos to Go
49.0758884,-122.6698849,fast_food,Subway
49.0764542,-122.6707002,fast_food,McDonald's
